task,trial_number,frequency,click_x_px,click_y_px,click_x_norm,click_y_norm,rt_ms,trial_type,trial_index,plugin_version,time_elapsed,participant_id,demographics,gender,age,hearing,hobbies
spatial_mapping,9,200,207.0089111328125,238.1696319580078,0.5131240493245306,0.5903637930737118,3734,html-keyboard-response,17,2.1.0,80704,P_20251215_081927,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Videospēles""]}",Vīrietis,22,Nē,['Videospēles']
spatial_mapping,1,1000,384.82220458984375,393.4666748046875,0.9535792113997668,0.974999979204019,27537,html-keyboard-response,1,2.1.0,51382,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,2,4000,92.82220458984376,45.4666748046875,0.2300109598600513,0.1126652136703855,19068,html-keyboard-response,3,2.1.0,72482,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,3,200,326.8222045898437,334.4666748046875,0.8098567504774946,0.8287995448175697,5448,html-keyboard-response,5,2.1.0,79964,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,4,4000,192.82220458984372,62.4666748046875,0.4778083062777621,0.1547907625613963,8697,html-keyboard-response,7,2.1.0,90707,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,5,200,198.82220458984372,358.4666748046875,0.4926761470628248,0.8882709079578203,3856,html-keyboard-response,9,2.1.0,96607,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,6,1000,341.8222045898437,135.4666748046875,0.8470263524401512,0.3356828254463252,4397,html-keyboard-response,11,2.1.0,103037,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,7,1000,350.8222045898437,165.4666748046875,0.8693281136177452,0.4100220293716384,3165,html-keyboard-response,13,2.1.0,108233,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,8,4000,225.82220458984372,122.4666748046875,0.5595814305956067,0.3034691704120228,3020,html-keyboard-response,15,2.1.0,113280,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,9,200,198.82220458984372,358.4666748046875,0.4926761470628248,0.8882709079578203,3560,html-keyboard-response,17,2.1.0,118877,P_20251216_201636,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Sports"",""Videospēles"",""Mūzika""]}",Vīrietis,26,Nē,"['Sports', 'Videospēles', 'Mūzika']"
spatial_mapping,1,1000,188.0089111328125,221.1696319580078,0.4660277340798641,0.548224984696905,3179,html-keyboard-response,1,2.1.0,12727,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,2,4000,272.0089111328125,64.16963195800781,0.6742430225299685,0.1590606955699241,2722,html-keyboard-response,3,2.1.0,17471,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,3,200,116.0089111328125,349.1696319580078,0.2875574868369175,0.865505424239921,2866,html-keyboard-response,5,2.1.0,22340,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,4,200,67.0089111328125,375.1696319580078,0.1660985685743567,0.9299530135220964,2625,html-keyboard-response,7,2.1.0,26989,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,5,4000,354.0089111328125,17.169631958007812,0.8775008041122132,0.0425592841752229,2418,html-keyboard-response,9,2.1.0,31422,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,6,200,131.0089111328125,378.1696319580078,0.3247387883458648,0.9373892738238856,2505,html-keyboard-response,11,2.1.0,35954,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,7,1000,228.0089111328125,238.1696319580078,0.5651778714370567,0.5903637930737118,3182,html-keyboard-response,13,2.1.0,41153,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,8,4000,273.0089111328125,45.16963195800781,0.6767217759638983,0.1119643803252577,4984,html-keyboard-response,15,2.1.0,48150,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,9,1000,187.0089111328125,196.1696319580078,0.4635489806459343,0.4862561488486596,3921,html-keyboard-response,17,2.1.0,54083,P_20251228_164843,"{""gender"":""Vīrietis"",""age"":22,""hearing"":""Nē"",""hobbies"":[""Sports""]}",Vīrietis,22,Nē,['Sports']
spatial_mapping,1,1000,204.0089111328125,184.1696319580078,0.5056877890227411,0.4565111076415018,5352,html-keyboard-response,1,2.1.0,11890,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,2,200,91.0089111328125,375.1696319580078,0.2255886509886722,0.9299530135220964,5107,html-keyboard-response,3,2.1.0,19040,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,3,4000,219.0089111328125,20.16963195800781,0.5428690905316884,0.0499955444770123,2382,html-keyboard-response,5,2.1.0,23452,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,4,1000,208.0089111328125,166.1696319580078,0.5156028027584604,0.4118935458307651,2771,html-keyboard-response,7,2.1.0,28240,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,5,200,88.0089111328125,382.1696319580078,0.2181523906868828,0.9473042875596048,2768,html-keyboard-response,9,2.1.0,33029,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,6,1000,201.0089111328125,184.1696319580078,0.4982515287209517,0.4565111076415018,2468,html-keyboard-response,11,2.1.0,37500,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,7,200,132.0089111328125,365.1696319580078,0.3272175417797945,0.905165479182798,2314,html-keyboard-response,13,2.1.0,41840,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,8,4000,356.0089111328125,14.169631958007812,0.8824583109800729,0.0351230238734334,3338,html-keyboard-response,15,2.1.0,47182,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
spatial_mapping,9,4000,309.0089111328125,23.16963195800781,0.7659568995853716,0.0574318047788018,1638,html-keyboard-response,17,2.1.0,50848,P_20251228_165020,"{""gender"":""Vīrietis"",""age"":26,""hearing"":""Nē"",""hobbies"":[""Māksla""]}",Vīrietis,26,Nē,['Māksla']
